date,rba_rate,fed_rate
1989-11-01,,8.548
1989-12-01,,8.452580645161289
1990-01-01,,8.229032258064516
1990-02-01,,8.237142857142858
1990-03-01,,8.276774193548386
1990-04-01,,8.255
1990-05-01,,8.176451612903225
1990-06-01,,8.288666666666666
1990-07-01,,8.15258064516129
1990-08-01,14.0,8.134193548387097
1990-09-01,14.0,8.195
1990-10-01,13.4347826086957,8.112580645161291
1990-11-01,13.0,7.806666666666667
1990-12-01,12.5789473684211,7.312903225806451
1991-01-01,12.0,6.906451612903226
1991-02-01,12.0,6.2524999999999995
1991-03-01,12.0,6.115161290322581
1991-04-01,11.55,5.912333333333334
1991-05-01,10.9782608695652,5.782903225806452
1991-06-01,10.5,5.899666666666667
1991-07-01,10.5,5.820967741935483
1991-08-01,10.5,5.661290322580645
1991-09-01,9.54761904761905,5.447
1991-10-01,9.5,5.209677419354839
1991-11-01,8.64285714285714,4.811333333333334
1991-12-01,8.5,4.434193548387097
1992-01-01,7.69047619047619,4.034193548387097
1992-02-01,7.5,4.057586206896552
1992-03-01,7.5,3.983225806451613
1992-04-01,7.5,3.734666666666667
1992-05-01,6.64285714285714,3.823225806451613
1992-06-01,6.5,3.7626666666666666
1992-07-01,5.91304347826087,3.253548387096774
1992-08-01,5.75,3.303225806451613
1992-09-01,5.75,3.219666666666667
1992-10-01,5.75,3.099032258064516
1992-11-01,5.75,3.0876666666666663
1992-12-01,5.75,2.919677419354839
1993-01-01,5.75,3.024193548387097
1993-02-01,5.75,3.027142857142857
1993-03-01,5.59782608695652,3.074193548387097
1993-04-01,5.25,2.957666666666667
1993-05-01,5.25,2.9961290322580645
1993-06-01,5.25,3.038
1993-07-01,5.22727272727273,3.055483870967742
1993-08-01,4.75,3.032258064516129
1993-09-01,4.75,3.0863333333333336
1993-10-01,4.75,2.9925806451612904
1993-11-01,4.75,3.0180000000000002
1993-12-01,4.75,2.9551612903225806
1994-01-01,4.75,3.0506451612903227
1994-02-01,4.75,3.245
1994-03-01,4.75,3.335806451612903
1994-04-01,4.75,3.555
1994-05-01,4.75,4.010967741935484
1994-06-01,4.75,4.245666666666667
1994-07-01,4.75,4.256129032258064
1994-08-01,5.10869565217391,4.474516129032258
1994-09-01,5.5,4.733666666666666
1994-10-01,5.78571428571429,4.76
1994-11-01,6.5,5.294666666666667
1994-12-01,7.05,5.453225806451614
1995-01-01,7.5,5.52741935483871
1995-02-01,7.5,5.915357142857142
1995-03-01,7.5,5.976451612903226
1995-04-01,7.5,6.047333333333333
1995-05-01,7.5,6.009032258064516
1995-06-01,7.5,6.001333333333333
1995-07-01,7.5,5.851935483870967
1995-08-01,7.5,5.735161290322581
1995-09-01,7.5,5.804666666666666
1995-10-01,7.5,5.756129032258064
1995-11-01,7.5,5.803
1995-12-01,7.5,5.601935483870967
1996-01-01,7.5,5.564838709677419
1996-02-01,7.5,5.224482758620689
1996-03-01,7.5,5.314193548387097
1996-04-01,7.5,5.223666666666667
1996-05-01,7.5,5.235161290322581
1996-06-01,7.5,5.2733333333333325
1996-07-01,7.47826086956522,5.396451612903226
1996-08-01,7.0,5.222903225806451
1996-09-01,7.0,5.299
1996-10-01,7.0,5.2380645161290325
1996-11-01,6.57142857142857,5.311000000000001
1996-12-01,6.175,5.2945161290322575
1997-01-01,6.0,5.2545161290322575
1997-02-01,6.0,5.185714285714285
1997-03-01,6.0,5.386129032258064
1997-04-01,6.0,5.507333333333333
1997-05-01,5.86363636363636,5.5041935483870965
1997-06-01,5.5,5.555666666666666
